repository name,repository URL,upstream/original URL where available,last updated date,reason for deletion
terraform-provider-databricks,https://github.com/Ibraheemolasupogit/terraform-provider-databricks,https://github.com/databricks/terraform-provider-databricks,2025-08-16T19:32:22Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
test-infra,https://github.com/Ibraheemolasupogit/test-infra,https://github.com/kubernetes/test-infra,2025-08-28T15:36:38Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
the-gan-zoo-GAN,https://github.com/Ibraheemolasupogit/the-gan-zoo-GAN,https://github.com/wuyx/the-gan-zoo,2025-08-13T17:25:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
the-turing-way,https://github.com/Ibraheemolasupogit/the-turing-way,https://github.com/the-turing-way/the-turing-way,2025-08-20T13:17:53Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
ThePhish,https://github.com/Ibraheemolasupogit/ThePhish,https://github.com/emalderson/ThePhish,2025-08-22T21:50:55Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Time_Series_Forecasting_MS,https://github.com/Ibraheemolasupogit/Time_Series_Forecasting_MS,https://github.com/nhsx/Time_Series_Forecasting_MS,2025-08-20T21:30:43Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Titanic-Dataset-Prediction,https://github.com/Ibraheemolasupogit/Titanic-Dataset-Prediction,https://github.com/MaizeCobra/Titanic-Dataset-Prediction,2025-06-29T01:38:14Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
tnm-stage-classifier,https://github.com/Ibraheemolasupogit/tnm-stage-classifier,https://github.com/tatonetti-lab/tnm-stage-classifier,2025-07-09T08:41:00Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
training-data-analyst,https://github.com/Ibraheemolasupogit/training-data-analyst,https://github.com/GoogleCloudPlatform/training-data-analyst,2025-08-27T17:29:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
transaction-fraud-detection,https://github.com/Ibraheemolasupogit/transaction-fraud-detection,https://github.com/juniorcl/transaction-fraud-detection,2025-09-01T04:28:57Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
transformers,https://github.com/Ibraheemolasupogit/transformers,https://github.com/huggingface/transformers,2025-08-17T22:17:32Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
udemy-aws-de-labs,https://github.com/Ibraheemolasupogit/udemy-aws-de-labs,https://github.com/sidoncloud/udemy-aws-de-labs,2025-09-03T08:20:39Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
UK-HDR-hackathon-projects-2025,https://github.com/Ibraheemolasupogit/UK-HDR-hackathon-projects-2025,https://github.com/HDRUK/hackathon-projects-2025,2025-07-01T11:04:33Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
URLhaus,https://github.com/Ibraheemolasupogit/URLhaus,https://github.com/abusech/URLhaus,2025-08-23T10:25:35Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,https://github.com/Ibraheemolasupogit/using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,https://github.com/aws-samples/using-bedrock-guardrails-with-bedrock-agents-to-improve-adversarial-robustness,2025-07-20T07:46:09Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
venice,https://github.com/Ibraheemolasupogit/venice,https://github.com/linkedin/venice,2025-08-21T00:18:01Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
vertex-ai-creative-studio,https://github.com/Ibraheemolasupogit/vertex-ai-creative-studio,https://github.com/GoogleCloudPlatform/vertex-ai-creative-studio,2025-08-03T20:01:10Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
vertex-ai-samples,https://github.com/Ibraheemolasupogit/vertex-ai-samples,https://github.com/GoogleCloudPlatform/vertex-ai-samples,2025-07-18T15:05:45Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
vertex-pipelines-end-to-end-samples,https://github.com/Ibraheemolasupogit/vertex-pipelines-end-to-end-samples,https://github.com/GoogleCloudPlatform/vertex-pipelines-end-to-end-samples,2025-07-30T16:16:39Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Vision-Language-Models-Overview,https://github.com/Ibraheemolasupogit/Vision-Language-Models-Overview,https://github.com/zli12321/Vision-Language-Models-Overview,2025-08-13T10:38:51Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
vprofile-project,https://github.com/Ibraheemolasupogit/vprofile-project,https://github.com/hkhcoder/vprofile-project,2025-09-08T14:03:51Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
Vue.js-core,https://github.com/Ibraheemolasupogit/Vue.js-core,https://github.com/vuejs/core,2025-06-29T10:41:11Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
website,https://github.com/Ibraheemolasupogit/website,https://github.com/kubernetes/website,2025-08-28T15:36:07Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
whylogs,https://github.com/Ibraheemolasupogit/whylogs,https://github.com/whylabs/whylogs,2025-08-08T17:41:10Z,Final policy keeps only the 7 explicit forks; this fork is not listed in forks-to-keep-explicit.csv.
